ID,Type,SKU,Name,Published,Is featured?,Visibility in catalog,Short description,Description,Date sale price starts,Date sale price ends,Tax status,Tax class,In stock?,Stock,Low stock amount,Backorders allowed?,Sold individually?,Weight (oz),Length (in),Width (in),Height (in),Allow customer reviews?,Purchase note,Sale price,Regular price,Categories,Tags,Shipping class,Images,Download limit,Download expiry days,Parent,Grouped products,Upsells,Cross-sells,External URL,Button text,Position,Attribute 1 name,Attribute 1 value(s),Attribute 1 visible,Attribute 1 global,Attribute 2 name,Attribute 2 value(s),Attribute 2 visible,Attribute 2 global,Attribute 3 name,Attribute 3 value(s),Attribute 3 visible,Attribute 3 global,Attribute 4 name,Attribute 4 value(s),Attribute 4 visible,Attribute 4 global,Meta: slide_template,Meta: product_image_on_hover,Meta: custom_tab_priority1,Meta: custom_tab_priority2,Meta: header_view,Meta: layout,Meta: product_layout,,
3857,variation,,Singlemode OS2 SC/LC 2.0mm Fiber Optic Jumper Cable (3 Meter),1,0,visible,,Singlemode OS2 SC/LC 2.0mm Fiber Optic Jumper Cable (3 Meter),,,taxable,parent,1,100,,0,0,100,5,3,1.5,0,1-2 Week Lead Time,,10.84952532,var,,,http://meg.local/wp-content/uploads/2019/07/lc-fc-sm-550-1-15.png,,,1000,,,,,,53,Glass Type,Singlemode OS2,1,1,Connector Type,SC-LC,1,1,Length (Meters),3,1,1,Fiber Count,Simplex,1,1,,,,,,,,,Singlemode OS2 SC/LC 2.0mm Fiber Optic Jumper Cable (3 Meter)
3858,variation,,Singlemode OS2 SC/LC 2.0mm Fiber Optic Jumper Cable (4 Meter),1,0,visible,,Singlemode OS2 SC/LC 2.0mm Fiber Optic Jumper Cable (4 Meter),,,taxable,parent,1,100,,0,0,100,5,3,1.5,0,1-2 Week Lead Time,,10.84040442,var,,,http://meg.local/wp-content/uploads/2019/07/lc-fc-sm-550-1-15.png,,,1000,,,,,,54,Glass Type,Singlemode OS2,1,1,Connector Type,SC-LC,1,1,Length (Meters),4,1,1,Fiber Count,Simplex,1,1,,,,,,,,,Singlemode OS2 SC/LC 2.0mm Fiber Optic Jumper Cable (4 Meter)
3859,variation,,Singlemode OS2 SC/LC 2.0mm Fiber Optic Jumper Cable (5 Meter),1,0,visible,,Singlemode OS2 SC/LC 2.0mm Fiber Optic Jumper Cable (5 Meter),,,taxable,parent,1,100,,0,0,100,5,3,1.5,0,1-2 Week Lead Time,,10.83128352,var,,,http://meg.local/wp-content/uploads/2019/07/lc-fc-sm-550-1-15.png,,,1000,,,,,,55,Glass Type,Singlemode OS2,1,1,Connector Type,SC-LC,1,1,Length (Meters),5,1,1,Fiber Count,Simplex,1,1,,,,,,,,,Singlemode OS2 SC/LC 2.0mm Fiber Optic Jumper Cable (5 Meter)
3860,variation,,Singlemode OS2 SC/LC 2.0mm Fiber Optic Jumper Cable (7 Meter),1,0,visible,,Singlemode OS2 SC/LC 2.0mm Fiber Optic Jumper Cable (7 Meter),,,taxable,parent,1,100,,0,0,100,5,3,1.5,0,1-2 Week Lead Time,,10.82216262,var,,,http://meg.local/wp-content/uploads/2019/07/lc-fc-sm-550-1-15.png,,,1000,,,,,,56,Glass Type,Singlemode OS2,1,1,Connector Type,SC-LC,1,1,Length (Meters),7,1,1,Fiber Count,Simplex,1,1,,,,,,,,,Singlemode OS2 SC/LC 2.0mm Fiber Optic Jumper Cable (7 Meter)
3861,variation,,Singlemode OS2 SC/LC 2.0mm Fiber Optic Jumper Cable (10 Meter),1,0,visible,,Singlemode OS2 SC/LC 2.0mm Fiber Optic Jumper Cable (10 Meter),,,taxable,parent,1,100,,0,0,100,5,3,1.5,0,1-2 Week Lead Time,,10.81304173,var,,,http://meg.local/wp-content/uploads/2019/07/lc-fc-sm-550-1-15.png,,,1000,,,,,,57,Glass Type,Singlemode OS2,1,1,Connector Type,SC-LC,1,1,Length (Meters),10,1,1,Fiber Count,Simplex,1,1,,,,,,,,,Singlemode OS2 SC/LC 2.0mm Fiber Optic Jumper Cable (10 Meter)
3862,variation,,Singlemode OS2 SC/LC 2.0mm Fiber Optic Jumper Cable (15 Meter),1,0,visible,,Singlemode OS2 SC/LC 2.0mm Fiber Optic Jumper Cable (15 Meter),,,taxable,parent,1,100,,0,0,100,5,3,1.5,0,1-2 Week Lead Time,,10.80392083,var,,,http://meg.local/wp-content/uploads/2019/07/lc-fc-sm-550-1-15.png,,,1000,,,,,,58,Glass Type,Singlemode OS2,1,1,Connector Type,SC-LC,1,1,Length (Meters),15,1,1,Fiber Count,Simplex,1,1,,,,,,,,,Singlemode OS2 SC/LC 2.0mm Fiber Optic Jumper Cable (15 Meter)
3863,variation,,Singlemode OS2 SC/LC 2.0mm Fiber Optic Jumper Cable (20 Meter),1,0,visible,,Singlemode OS2 SC/LC 2.0mm Fiber Optic Jumper Cable (20 Meter),,,taxable,parent,1,100,,0,0,100,5,3,1.5,0,1-2 Week Lead Time,,10.79479993,var,,,http://meg.local/wp-content/uploads/2019/07/lc-fc-sm-550-1-15.png,,,1000,,,,,,59,Glass Type,Singlemode OS2,1,1,Connector Type,SC-LC,1,1,Length (Meters),20,1,1,Fiber Count,Simplex,1,1,,,,,,,,,Singlemode OS2 SC/LC 2.0mm Fiber Optic Jumper Cable (20 Meter)
3864,variation,,Singlemode OS2 SC/LC 2.0mm Fiber Optic Jumper Cable (25 Meter),1,0,visible,,Singlemode OS2 SC/LC 2.0mm Fiber Optic Jumper Cable (25 Meter),,,taxable,parent,1,100,,0,0,100,5,3,1.5,0,1-2 Week Lead Time,,10.78567903,var,,,http://meg.local/wp-content/uploads/2019/07/lc-fc-sm-550-1-15.png,,,1000,,,,,,60,Glass Type,Singlemode OS2,1,1,Connector Type,SC-LC,1,1,Length (Meters),25,1,1,Fiber Count,Simplex,1,1,,,,,,,,,Singlemode OS2 SC/LC 2.0mm Fiber Optic Jumper Cable (25 Meter)
3865,variation,,Singlemode OS2 SC/SC 2.0mm Fiber Optic Jumper Cable (1 Meter),1,0,visible,,Singlemode OS2 SC/SC 2.0mm Fiber Optic Jumper Cable (1 Meter),,,taxable,parent,1,100,,0,0,100,5,3,1.5,0,1-2 Week Lead Time,,10.77655813,var,,,http://meg.local/wp-content/uploads/2019/07/lc-fc-sm-550-1-15.png,,,1000,,,,,,1,Glass Type,Singlemode OS2,1,1,Connector Type,SC-SC,1,1,Length (Meters),1,1,1,Fiber Count,Simplex,1,1,,,,,,,,,Singlemode OS2 SC/SC 2.0mm Fiber Optic Jumper Cable (1 Meter)
3866,variation,,Singlemode OS2 SC/SC 2.0mm Fiber Optic Jumper Cable (2 Meter),1,0,visible,,Singlemode OS2 SC/SC 2.0mm Fiber Optic Jumper Cable (2 Meter),,,taxable,parent,1,100,,0,0,100,5,3,1.5,0,1-2 Week Lead Time,,10.76743723,var,,,http://meg.local/wp-content/uploads/2019/07/lc-fc-sm-550-1-15.png,,,1000,,,,,,2,Glass Type,Singlemode OS2,1,1,Connector Type,SC-SC,1,1,Length (Meters),2,1,1,Fiber Count,Simplex,1,1,,,,,,,,,Singlemode OS2 SC/SC 2.0mm Fiber Optic Jumper Cable (2 Meter)
3867,variation,,Singlemode OS2 SC/SC 2.0mm Fiber Optic Jumper Cable (3 Meter),1,0,visible,,Singlemode OS2 SC/SC 2.0mm Fiber Optic Jumper Cable (3 Meter),,,taxable,parent,1,100,,0,0,100,5,3,1.5,0,1-2 Week Lead Time,,10.75831634,var,,,http://meg.local/wp-content/uploads/2019/07/lc-fc-sm-550-1-15.png,,,1000,,,,,,3,Glass Type,Singlemode OS2,1,1,Connector Type,SC-SC,1,1,Length (Meters),3,1,1,Fiber Count,Simplex,1,1,,,,,,,,,Singlemode OS2 SC/SC 2.0mm Fiber Optic Jumper Cable (3 Meter)
3868,variation,,Singlemode OS2 SC/SC 2.0mm Fiber Optic Jumper Cable (4 Meter),1,0,visible,,Singlemode OS2 SC/SC 2.0mm Fiber Optic Jumper Cable (4 Meter),,,taxable,parent,1,100,,0,0,100,5,3,1.5,0,1-2 Week Lead Time,,10.74919544,var,,,http://meg.local/wp-content/uploads/2019/07/lc-fc-sm-550-1-15.png,,,1000,,,,,,4,Glass Type,Singlemode OS2,1,1,Connector Type,SC-SC,1,1,Length (Meters),4,1,1,Fiber Count,Simplex,1,1,,,,,,,,,Singlemode OS2 SC/SC 2.0mm Fiber Optic Jumper Cable (4 Meter)
3869,variation,,Singlemode OS2 SC/SC 2.0mm Fiber Optic Jumper Cable (5 Meter),1,0,visible,,Singlemode OS2 SC/SC 2.0mm Fiber Optic Jumper Cable (5 Meter),,,taxable,parent,1,100,,0,0,100,5,3,1.5,0,1-2 Week Lead Time,,10.74007454,var,,,http://meg.local/wp-content/uploads/2019/07/lc-fc-sm-550-1-15.png,,,1000,,,,,,5,Glass Type,Singlemode OS2,1,1,Connector Type,SC-SC,1,1,Length (Meters),5,1,1,Fiber Count,Simplex,1,1,,,,,,,,,Singlemode OS2 SC/SC 2.0mm Fiber Optic Jumper Cable (5 Meter)
3870,variation,,Singlemode OS2 SC/SC 2.0mm Fiber Optic Jumper Cable (7 Meter),1,0,visible,,Singlemode OS2 SC/SC 2.0mm Fiber Optic Jumper Cable (7 Meter),,,taxable,parent,1,100,,0,0,100,5,3,1.5,0,1-2 Week Lead Time,,10.73095364,var,,,http://meg.local/wp-content/uploads/2019/07/lc-fc-sm-550-1-15.png,,,1000,,,,,,6,Glass Type,Singlemode OS2,1,1,Connector Type,SC-SC,1,1,Length (Meters),7,1,1,Fiber Count,Simplex,1,1,,,,,,,,,Singlemode OS2 SC/SC 2.0mm Fiber Optic Jumper Cable (7 Meter)
3871,variation,,Singlemode OS2 SC/SC 2.0mm Fiber Optic Jumper Cable (10 Meter),1,0,visible,,Singlemode OS2 SC/SC 2.0mm Fiber Optic Jumper Cable (10 Meter),,,taxable,parent,1,100,,0,0,100,5,3,1.5,0,1-2 Week Lead Time,,10.72183274,var,,,http://meg.local/wp-content/uploads/2019/07/lc-fc-sm-550-1-15.png,,,1000,,,,,,7,Glass Type,Singlemode OS2,1,1,Connector Type,SC-SC,1,1,Length (Meters),10,1,1,Fiber Count,Simplex,1,1,,,,,,,,,Singlemode OS2 SC/SC 2.0mm Fiber Optic Jumper Cable (10 Meter)
3872,variation,,Singlemode OS2 SC/SC 2.0mm Fiber Optic Jumper Cable (15 Meter),1,0,visible,,Singlemode OS2 SC/SC 2.0mm Fiber Optic Jumper Cable (15 Meter),,,taxable,parent,1,100,,0,0,100,5,3,1.5,0,1-2 Week Lead Time,,10.71271184,var,,,http://meg.local/wp-content/uploads/2019/07/lc-fc-sm-550-1-15.png,,,1000,,,,,,8,Glass Type,Singlemode OS2,1,1,Connector Type,SC-SC,1,1,Length (Meters),15,1,1,Fiber Count,Simplex,1,1,,,,,,,,,Singlemode OS2 SC/SC 2.0mm Fiber Optic Jumper Cable (15 Meter)
3873,variation,,Singlemode OS2 SC/SC 2.0mm Fiber Optic Jumper Cable (20 Meter),1,0,visible,,Singlemode OS2 SC/SC 2.0mm Fiber Optic Jumper Cable (20 Meter),,,taxable,parent,1,100,,0,0,100,5,3,1.5,0,1-2 Week Lead Time,,10.70359094,var,,,http://meg.local/wp-content/uploads/2019/07/lc-fc-sm-550-1-15.png,,,1000,,,,,,9,Glass Type,Singlemode OS2,1,1,Connector Type,SC-SC,1,1,Length (Meters),20,1,1,Fiber Count,Simplex,1,1,,,,,,,,,Singlemode OS2 SC/SC 2.0mm Fiber Optic Jumper Cable (20 Meter)
3874,variation,,Singlemode OS2 SC/SC 2.0mm Fiber Optic Jumper Cable (25 Meter),1,0,visible,,Singlemode OS2 SC/SC 2.0mm Fiber Optic Jumper Cable (25 Meter),,,taxable,parent,1,100,,0,0,100,5,3,1.5,0,1-2 Week Lead Time,,10.69447005,var,,,http://meg.local/wp-content/uploads/2019/07/lc-fc-sm-550-1-15.png,,,1000,,,,,,10,Glass Type,Singlemode OS2,1,1,Connector Type,SC-SC,1,1,Length (Meters),25,1,1,Fiber Count,Simplex,1,1,,,,,,,,,Singlemode OS2 SC/SC 2.0mm Fiber Optic Jumper Cable (25 Meter)
